stage,batch_index,s_partial,batch_size,sigma,curve_index,BITS,TPI,word0,word1,word2,word3,word4
end,23,4601,200,12345678,14,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1b29f7929ef7c49fe09f75a11ad891a7e813ff7a4d23eadc1a5cad807d1f65351dfb290d4eab4a173ff3ad5c3d2f77523a08a245d4fd4942c582fe0b5c614ad18a4,0xdca9e1934ae447683f0fad30410b917712cba40686ead5f5abe202dcc778d4747b2f9ba953afa9cf28a60c567c99871752b402df115429b0e573bffa861200fe6f,0x10c757b11cf33ec6f97c33d196a544c889d1fcaae5d419a9a3f417c05c0583f781970f4a11e4902f9ddbfded86ea9e2e9815095bd99451f0dab3f7b7ae1fcc41535,0x7208c6f6a673c3b6f58087a122dc04aff538d3dd28027c9e9c7f21fbcad10c3a89f32a03abe125650a5f1751d7a6df0e00414f5d9e6f00897e4bb65176b41a773a
end,23,4601,200,12345678,15,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x148b26655f755546b2432c0e00d0b43a2f5aa4dd07e25c31f320547eb3c0bb034a7315a964331b0e1fb573d874b923411caefe6d1e14fcf9843b5a1ff81a220bba,0x1c818af6750cb0915e9272dd8de1f34189cb56ad85e5f26de01c8b9aa2792635e534d720b55c3ca5baf927fb774fbf207d91d09dd3870bf20b33b26e7da2f710ca0,0x717feb69197964057064906cce0fdf284ee8238931ae29997c257f85fd89cbee2c841fbb5d5991a23c52a7e354ca20bdc58a3e3e42746b2a24ad600c397d1cfe05,0xc36972ea8317e23c415056017cb532d948b1a77eeb71503549030c398841ab6ffce2b9551809347a731144360b5cf84f9b81ad32e7a746bf944837582ac56e6c67
end,23,4601,200,12345678,16,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1bdfc0e2087d4706d4e2cf9c47ce45639465fce2d4c98ac3431f3ee678b2f08844a1f0d9e37cbdf4a8478135c0bd362a399d700d7a6eb5baa1aafb9092faf6d24ed,0xcca7fc13a76fb16978be208223c686bd51e9708b387f84611eb040d809b3d1ee09b312524b5524361bf80311089237c474f9da139d2f695a54f0ea130133f1a082,0xc2cd24bb1cc203816b2fb53890804fe13d58a5eb8e0eef3d651f27da6ee4b9541103afa764aeee6b9617c9c7dbd5e9b2974d593aa26329551af2045ae4d6611a5,0x10ce0e83e8d3efa3f6c6471d8e1615a70095fa9a41790a62fb066dad30c6ad20ca5208671b879581b578b8fd6c34d5da4a8172219b26b2bbc00abf0ca664560f03e
end,23,4601,200,12345678,17,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1a35d84d68f05ec4d9cc6a2e89836e53ee58e00b3ffbd40a8f5a319ab2c94642cfdf24aac3b35b6d12a5eb560ca7a117b99fd8f4d235511ba2f4399ddc3db937453,0x8ac68a78afd2afea1e674a287f364242cb79fff66152731d43e37e0277e76eec653b150ae6319a019c24321c205260c09042d23f4c79913f852b7edb48fe4ed571,0x12d8dc6ca443bf4052f2b34942333b81e9d4d2e1e1fc576e3f6983a7e42fbc314c5d52f9901b8b879ec28fce45c8fcd2229bbc69ec2dc1e836021a768e773766f70,0xca091ab717470bf3740ddca3fa634576e57b8d444f6ec204a1693bfb44678fb2e8adef2e0fce8147a7deb8fcd4add23d189913a5cb4b0060fd6630b0312300e670
end,23,4601,200,12345678,18,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x41e8ed024c817e729f907622e922759b92b2690ad8921fe51731326e35215c8ab482980b26e917442f9172c37324a3b876651aa54afaa6abe8cc5ed3fc1736ddb,0xee46a6438393afb6f01e784efc0ac7db671c958f9e6cf0963cf9851500e3ee75b2cfa069b87c8d5a71880b15665439d1f66625481dd658e8b4dde047da24bb2857,0x2b5d3900da36f355c40acb1a29119f0d67a5b5a881120d1964978a3df3805d0f2e6217774fd0d19de772412e88dbaee6d1fddf3aafb29b1dd965a52c693cdaee32,0x15693857a95221121e32491f34fcd5e02a0b461cc7a006f24ec6a772f9bc4e43f0e4d85489ae7e3f4d25a7066f7993e3f0e5fe9e732c5b02052a72adb16d23e3e7
end,23,4601,200,12345678,19,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x33c247179a798f1227b13c647b390171fb9f2225793be1ada104ef292a3c520b6c1e69b2b99d95487ba6132cc83c2502913b3804655b6bda81ba77a8cb73cfb5a3,0xb133a7271b8eebe7c11fa7d082037185377303c256e19e564b20aea00fe69bf2fbab795ef37d5d2207ac5616cc0c65a7415522e572102b39e008667cd149986fd1,0xe65703d5d2e5b1200f051e861e83f181c6b86c491e30d49ac24583ec237abe064ba11b0bbaf21093d831d2ad721c0fff8a600687a6fc3f73bf3e9d590b9f8ae02c,0x720da4d5e903014b8c3fba6b54470ba9eb87a0c33dc9a787a81f72c8a8ffa567f1ab3f3771fd574d09d56405795544ecfbaaf000db94b9bb41a20530ba6c842be2
end,23,4601,200,12345678,20,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xc986348d40425b4bb8e02165d599c33044ee30b67999b25851524e49aa8d20b11fcbe61cce8f6cf886d335448be9aea8409b04c63ac23dcb711268720efbdd1b72,0xdad5625fa80b56da1964c89df621a1f2e56a4f590c770dbae519b6fbfbad61c28a5fa9d0078e2e5d3eaa721054bf11e3256df8e286a3891c48acc4f18cad85f5ab,0x19a93da5b52ee437cd5df8a6754696f1b7e29f8b8c126e52761f1344937a0dfab598773e78a8b3677687b300bab0f08f631013fe4636a4195f29eb3c4736acdf042,0x1897f72470b3bad16defafd3bb823bdf447906330ad3d2ac58e77442b048a76745925c3e7f1cbe84df9fd7cf23e4038396177d1b00f95a6c0f8264c87e8446304d2
end,23,4601,200,12345678,21,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x19f7144a81195ce7cbc7c040d733238ab6750f86c27095b2c37b884a2d53c8aca02a2a017bf77ec790fac4ee75fcf5e58e4a146d1203c690a28d72f20d7138407f3,0x104d047dda72c5bcc9d05ed9d57a8b1126a37a2a53472ba03b77170fbcb403dbef2ab1b9d9776bfb0255f95584a417d295ce1b92e2190b4cd5530cbe943055a47d1,0x79993ace575ea44b76a386cb12ad526626839d70ce6ec7e202a7a0c3511b77bfb30f3fa8896cdf1f8caff0f272a29046512f8b66d1f81281909c1179fa5f84687d,0x1f1f95a83307a76e024f2eae6731e8bb7ae51de197bc6e792ccfb0b9764a82979c44f1b610d948261469b38c38282efe95cf0ccdd7c2a70f31a4ea813be4f0e07a2
end,23,4601,200,12345678,22,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1911268a94afae2bc8ae6a74b749e5cd414361e670d8af4570edf73a0c4882f9d173b3b737b780ccb01bd3b27937f90e8d1fa5c2bcd31623a6a6f517bf3ed429325,0x38107601c7def449dc2bbf1e3c7e293a71d59bf3f12509a5be5bb0d8144597005f1c9e3f5ba43b2afa6d21aa73382cc0411609a78b743c84816503c0fa2fb88d4,0x3ab9b994e9247043dd1bcb0cb1940a2101fdb9dfcc883ba929abdc487f2e8b2546cfbeca9da7bd7f5d35835f3343cefc96b01b19cdbd4a85adf300540397df8b0,0xfdfed98c126445d5788f027ded8060646b13e4118903706fd7b0ea13e9fcd521127488c36ce9f6c9c9059d50f58ad1700fc2548a9fa16a02d3d06b1590936cb55d
end,23,4601,200,12345678,23,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x85200acebbd2a5f3849a0ab7f68d872f382ebe17029c647b18f576bf56e245592eeb0534039a995013f53df7e9faeffd0a536825f5056cbd33a6f145bf836085fe,0x9370d40e7fe9242606bd5eaf8d202198b857467c720404f38d4f0e89300bede2051b556bfe6a7b4833b74817015e56a5963739056e3cb935cc1e9d6f80810bcd23,0x711f02c1923c114d1a132c48315070493bde8cb16a2924e6e7e66489cbad96a9c7159fc0f5bc5407f06829b4fd108c5cc8efbac5a05b21bfd5eec9a03c4e091b0c,0x15aa5dc711a765eeaad15e368893248ce946688e1581cf5e44466ee7cbd5046d8eeae4eb24953d9d92ff801729867c5a4c16f7613742260377bd1e6081722e9e656
end,23,4601,200,12345678,24,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1aa286d31a1190d503a3f9061e86a19579c1cdfffbd943dbd2050066514553ca5f5851864df1db0782bceccd91266723b3c023aefc6cf943a45d54f9f1695b5c9be,0xcc52742a877d4b2d110e17c537ca15ed69690d64ff7579171a4ffd67813b438c1760e5a3ceee3268ca5c42a59b319a45107de3670e5efb08673f8f9e1970592d80,0x47097478f832ebf1428ea63de468ad392b5c50371fc4fb6e41bd7b72c6090278358bf5e0d7a4db695cb0fd433378be29ccfe457e67ea3d5b9c136da76aa98acb80,0x1e8a861be2dfc83befc915cec6eab4a02505b385d0941623e44be25f2751e275c2c192ccd656438ba8bf65e140a31fcec29e4021297d6ea14e13b53252b597e1501
end,23,4601,200,12345678,25,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x198184baae9727f39543c2249bd6e8f45f845febb25169c878d302786a168edab6880b4697da6e6243798e0e42201017a1f6a6106f6e115d3fd1251cbb1b357a785,0x168dbeb5493a90ae9c030510c8b0cd6aac8820224861abccd1bc7453474e9a53e8844f8c44f644ce5c78ddccdddee2f3ba3e0e346846de3e2d4295ee82fb5ad4acc,0xaf8c6822b2e5eaa2d13dff5b83b58f64965304cf328d146ee116fd8d2f4459a21c8d02849685c84ae7b0e2c8b082e016b6019874e4879e1ed7ce07af3865fe134a,0x1ad34d7368175e6ed6aac72de32892c83b2fce9e248d4b3c57221b79a89f885f15c9960f8117d0d416c82c38d75d8a0057e5d57bbbdfe07968591149a9a02a49761
end,23,4601,200,12345678,26,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x76d135f549ae93b1eb839f5142e12269953888958e77563b17c29f103f94106a235dd668577581999ce565ce4bcc7e2eaadb238b2cf7934aa7f50eabe59657af8f,0x182152dda2189df616ba39ee735e4829822b5534c4310ef9988aed3a3f5fcba40770cd4373364356e44a0602143b179b02bce017418035a0714973d71a4a1b0fe21,0x348035160b2cd153a1061a3811aba4d4da2a31ac722c3122513dc51bf37fce8511112de9b6caae04ae5d206285f83e82f1cb1fadc168fb9ba994cfa53d67ef9d9f,0x373c370db2a5f95ce964481b26bb6a8617e31a3c9727d81dc1bf3ced9682969d3cd7880aa9e74b2d902f86cbc207bf3915e056158715c018de52cab2907e9a58f5
end,23,4601,200,12345678,27,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x157b5dde3fed1bb7a568ac6a3f1027f9f0189fd7ea20a48050c7214088b35b28e7de1d2fec27bfe5d3abdcd3ace0caaef0559e547cf191c6060a1dadeaf54679451,0xfbb8fce8952a52d1facc62b9512df4ac590fd498af9a78d4515ebc36e0186c68f35a615822ac59c1b2761336136466a52caa8fb9dfc3ff02e3b42da1035f47f649,0x1868a15b3cdbeb6ef355a0e4ba4d420a6f267c0d717d843933b5181925da9e9f3144cc8466c68d43a20895fcb6eb4ce3b00f09a409016a042a12b67729f8f85a36f,0x39a0c3ffb2c823494e303e1eca0a040fe63834233085f424669d96f1dfcb5dbfdb7506b7250ff116277838bde0f4076ce683248ca371ccc7c179c77243c80f214b
end,23,4601,200,12345678,28,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xf22123ccd34a5e5c73f6bae31c62e755084d3a4c5672ee498b361e7dd9cee14660fa68c772bc303c0393edafd18d35bbcb22b97ff10dd9497773bafe49459b8835,0x8efeba30e923ccd6af8e44582c4e472b84915016233e1863dc40be0f645bbb67730a2fa27ea1781fe9f42f1ee497147a3aedfe91dfdfaf781ed7bc10fd4319862a,0xac72e95a8452a34bc9e64974239ed042248255ee138ba4068f6e5c40e564f9609e64898b634495cb04e78affe301aad1a74596877036cf26a733f16046e8f7f72c,0x130fa989112d6b6d26b2046de95830a54c48769cc8569ff43ce165f49786c8b375a804569bba5bc8e4ce567b70e73ff45c0eef220dcdc869f4f77ebd3fdf417238c
end,23,4601,200,12345678,29,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xa0ca2dd59302e061ce0db121b722214c36571e87b196d62efc99f10481dafacd1988a562482d25271e9041cda168baec3a20d1669c78f1d1bfe4a694ea3e9d3dce,0x1450fadb25d0d15d4d998effcad92a77cf4cabd1fbcb9d3af869f06611e640ccc61ad457381d9753c67ebfe2dcd898632318aba5d432997476296a59dfe2bf72e6b,0x1fc615bfe2c7c3b2acf015d822fca58aec16e3f4e8b1fe26a5c083178fa33971d3d97f6bc12b75e0e8e8c073c6f7511d234f39e02269e4f1bbb6d87663d3fee8028,0x192044e2dd7219ad37513e245459c3607b6c77e45e417134ae93dc311eebaf10b2cef02f13e8da4573bbbce70891df612b085028ecb20c03361ac8482df7d981896
end,23,4601,200,12345678,30,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1b165d74af4566c9b11c7c7fbdbddb4d9ac4721e984e090c461f3d4e9a41ab2b689c78cd12d09bddda691ef00b5a48a8e8d9aeab269a6a39a62911caac287c11d34,0x10e366fb4fdbaaf1601aa096297aaa61c505f9cd1abe9990a0dc07dcf217391c77cf7c419c9ea82e4cca4c0a49da2f2717b0c384d5d3adb64c5c458d31ef350e8b4,0x611395f992e4364076fef6728cfb514268d5f1806f590da09caff1a0b40b49c5bb98469bf9d3ba9575ff1aa98331fb34a6d27c9693220055245325ed99cad30179,0x78550be5db84e3277403b727cc78ec894478d8b77cde184664e494db21d2c22a81049b77716f2f0eb977fb6cb2ca1acacf47ad7970c6d36aed952b1302e33a2244
end,23,4601,200,12345678,31,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x123cb23fe4492fcbc21ab00d8780f190b7688ca8f603b59b169ac8381820dce920e0c317f25e2500c99469b672d2c24dda30c27bcb308c5e2153c5a9a6a8643b6d8,0x113d10b53a4a292edb1665b99767108bb0fc0e7a9c7b88e41678d727c8950ff41ae5e0d2e0c21c663fa51cc181ba43429f1cccb7d03e87d9702316617512ee0ef45,0x4db17cc3c0159e8934ca89711cfd61e9be84f056d32c6ad137bd5236f22082f10d46cfa5c82959218674e9c767c4289ea49d33afc7e196ede9cfa2ab0e9c51caa4,0xd9189b51c14f8a62163b1ec9aede2df29354ddbc584011c2b1dd997361655577078220cbd3866c34af6e48a96b86a19368b52978a9cdb2bd27441e071dbb1cfce9
begin,23,4601,200,12345678,0,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1adb6a312a9c43594ab4e0483c75495730c1167806ce53dc7feaae7c0e064559cda4e19db6a2c3f332d524dda054dbc6020958c899bc9809e04218e7a29d571c30c,0x150d0150948936dea0731b1b12c21890d2180caba4216562eb2f8caefdf27a148c682eeb0e23edd8c8b03485e8afa24edf280ff50374d9107e3ef7e3a01a4a797cf,0xec6e9ea892936c766588b590d7a882156ea043c7a5e30617a1881fa3523e3f22c7539c8a0c503cb8a912755437964b4a5fa5379b4f0318a08d30e5981e93e0a118,0x25d108aed6e937229ba72ed427a934b952d35a1c9f16f554fb7b206e637d8900a84482f9d7475deed54fa1eeb17c49087f336847b71b5b9d127aa16dd67bd5864b
begin,23,4601,200,12345678,1,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1a830afa4dab739a1345e45765f78fcf259dd90fcc046981cb2bfd67fb9b55656fed43cd86f0eb0c3d4e3162f5ce3ffbf94dd6289a46920d7de8544a0b368e2588d,0x1ce0189cce9c0011542e142c429c3af804d6863ff7b5b1a4dfdadda39b24a4aa22ad6bdbdcf10d44f51f7f71c85ae9faed6355ba24e8e1cfbba3b88c9b004b6a844,0x1111f9760222c6985d5d3b1d93f86a96694c0ea2922d30954ccfc8779e0a0eae3874547b3f060b2915ee84d630c2851ef75304729a2e408e9ef48fcd4c0f2a57e3f,0x1fcf69656e5d827c504d746fd02dddfe16a0c83ef5df461964337e138cfc5294dcb49f70482d5838e88ad8c77507f9f5282ac546de4015afdb77a2c1f1b2603180c
begin,23,4601,200,12345678,2,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xbc6d255d1b884ab89fd75651a3d24003a6b76b04c6b822ed04ebde6df81dd94679dd76c6bc2fba78051056a529ff8bffff82a4a9b2afe9e0329ed5e34c6c41f52f,0x11152f1b45c684c896e45a653f3f7696abfae789d2571645dd3f2cb7cf98238f9d6e25cdf593d3247eb1e66bcc74f256d09243cb5b3dc3e64a156fddd66c45ce0af,0x18d54690b102bc8bfc984e85a687c32fb3554e54a13c985150db914257a66d0b5db7d1789d366a7b82c11b9a5194ea336e623222a0ee20b6a44d23509e75e26f87f,0xbeeda865af479771b161822bb793aa1d147e5ad3779e59e5eb04fa71dc6617f606455514b9fccf8aa379ec7327bb05b5d9d495e3d19417ec013a871ab0475cebe1
begin,23,4601,200,12345678,3,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x15f0f18fe8ac980f8f7a61e51ea43aea3311564cda09fc5f6337da6d7f4122add8a336235ee1f42f288b949e189d387e07cb957b923e6fec6dce7c119e998ebf72c,0x113ae76c864d8363d14248b7499ea81d4df663532d0b1c60ffd44712b1f5ac031dca6b23505e40171646ac03ef3b754c051b358f2eca49fbff8ad679a24ede34085,0x12e2c46c2e8f92ba480ca577afe7778507f1cf0eb9ac57974e97bbc7032566795112ab3c336f0f8adcb75387385863fcd11fe0e8872a776b03f39f8d08a9a636b11,0x1ea89a5f6372300b617a3df4ed5e69ea26e98b7c4b8a9f397e074441b78146a83365aa179a1121f15cb844c2309ca59ff75d1398ed2d7166c2353326c64c1857a4
begin,23,4601,200,12345678,4,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xc5fb7876184889926bd5fcea7b23325158d13e608b4494733b1715d206a9d8cd125c809da435c825d264afae63b4bc7619bb380c476c505ec4a2434552c121ddf3,0x36b4718646cdb95372725a8bffa32787453db0690134a43f2d3a28a7a8517162a957a22f3b5b3013726992105ea342e4c7ae0d3312db235aff749c65d4e7f03c1d,0x12bbbcd8d864e557718eef49f0d96205540602c996f60f880a31648e720917aea228b73a09641459eed7910fee99a5a6bc32d939ff73eadbddf7d6ba3654a0b62e6,0x11a8c336d20e6b182c994eb02f5028d0eabaf0b589090d0652fd458273abb160f9965a3e3934eb1555d1d9a4dc82c51ac8b7fcd762a30e3c53e1831d8828b4d87d4
begin,23,4601,200,12345678,5,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1dfe38848e928b2da0cb174984e41ee634657e983ab358a95d01bc0f6e30e26d108a0ad95d3557ecec0c5cbc6a13038c5a1341ceba50e6db1ccd7cb19ec19fb43fb,0x5d6c06950ab509842d65ead07fc20b207633f481dd949926aecedf0062b2cae93d064ddf92908cfc52f43c13efc802f1423b9dabbe4dbae16007d294dc3b10dee0,0x183a3e91a9db835de2f04fc0bce8a222b48bf2784c42e5d59b5b5719c15fbe769d92fdfb6995750e70a580ec657439823f0a50ca40559d3a4e9523329732061438c,0x121eaf19d011c2a44b994c103492317924163914cbd3b080a9cb27653f03a9a74ee90d3c1ebf042293248a64e6ef487f4746484092434d2421efc3db890b44ba027
begin,23,4601,200,12345678,6,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x417ce8c85e6be3670f9e75e04ef851112c0e298c0b924bb03522caa1312bb980648b463de5e3802af07d7970a7b16e342cc757e98798a62b430f3e9bcc9517d833,0xa477c7f6ad76219c05bece632f5241928e564cc871a40c69f3d4ab7a6c2b9eff2d6b058f8c7b0194a7146f7490dca580df2184a2b277e3584345fdcf2dc31adf55,0xc0b443d01733b3f8a8f4db17a2bc3af2854b34cc297093c0a937733539f461ebaaed0117e9879742b4b3ac2685cb9aff95aa1b2a3a48c09027ee8fe907b7785b96,0x1bc14324be62c98dd0beb364cef7fde1c9350b6834f5a16d2ab538d9d2ce72afa13cbfcd03306500d3ee83c523e608040f4f0f0031c3a92ed6d63dee9972e4df6e8
begin,23,4601,200,12345678,7,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x76d3bf76ec088cca2ee13f8d2f8dc18bc4e75b10daad88fa887f163af87899161f3f500827aec787d4ad833e2b7ab7ebd5ae6dfcaf056cb5af8bac3d266f9cedea,0x613f4e1dafb9a4006352f1740d3d008cdc19484d1b673f4c7e1499a4bb5c9fc26341c94dece1bcc0f1f9d8f29f4020a2daaf22f98410141462342c4b6cefbc78ea,0x5f0b932cff28bc88b5472da3d225d58bed6e1ef85cc6278f7bcc9811a5a45619d6ec168d18cde4f28756e24fc26efb65e2b098027be805f4812beb233f657a1d14,0x1fe6addeadb81c300e0851f5e28973f380cc2847c5be67321da5070d69f233f2be81016aea3f95eb1c90f172f9a29c93793ae5b24ed5d8b8af23fb240b15fbcab22
begin,23,4601,200,12345678,8,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1539fa52a2bbe2b55740c0a105b0ffd053da78324b9241d9c6bf26b7c52a3454cfcac1bb323b9a86cb9117e063437b57c5149747895701eddce8e776c44e0b3afa4,0x19cfe95720cd7a3ad131b036d5d5a35693331a9a25ae33214d321054b6d26ce39cece1c5494443a9f7b2f83de545d236facba67882004d78e0e7d716145e2788c55,0x1d2da7e389648f57d5b9c5213736f0f8fe29ce696a2d4ca62f727940673f8543c199c650f8f42cf8907dacee196fd7f308285ba1480e20ddc75de3facc912a9592b,0x1257e2621f867049b0230f6b89675e7ac98ac2f0e5c1c47b3be903119fa9259b8b21df703972264414e12b02eea5103c38b1b7ad75d8af8ae1a05d5f4d9b175dd3a
begin,23,4601,200,12345678,9,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xba8a71beed3da3b56efe0a4894810856e73e51b4c52bc7a5b0b2bea7aa918f11b95643b5bb4f300344fffd47ea9fe95d20c70d393b5f9962e22fd0d4e9e8a0698,0x1fe5d01316035698a632c02913f59e20fda12d0795dc07dab668022fbb891b6c4ea31060b7f852bbf6dae115468ace7419679319253cea71d134b9314998126ce06,0x1ea47cf1435852db4eeef32e449147d0e46988fa5017ec8b98d14be690c8af0803a00b2e0cca9812d5a24ec07d8f28c8ded44958d6205066195cbfb193f099b9205,0x1c0c0703755099f430cf1d3b75d11c65696c3c206de89b33c18bbff91c4f5e93c913cac1f52e2ccaf702884398acf674a3c2f7a8506fd94068c1123949d612c9812
begin,23,4601,200,12345678,10,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x11362136fd33e9e486ea8345c427434f8adebac85eb0aacea38102240015cc24933a7a457bd817b624a9d343f738c98557bde950e4a96550f67fbe60c489d04d81c,0xf2a89a958bdcb3f11649eeb5160fa9ab40cee4821e27ceccaec2bb32474d36ceff9f47b127da8c7ee183e3d6233c6cf4865653498c6abf6bc333d0352e21821a3e,0xae221b703f56d7af1a6738d82b4aacc3e6c8e39ab21e5cb7e3bf1514b8687efb05eae3be9148afadc13dc2149794d2dacedbe27c0dca4772a24980d0b8b7140e2,0x13aa4efa002fd82607fe1ca62da330faffd1417e92a639a0865f2d4adffdf54d9896b6af3b7c2623402c15d9d6c2d0fb70028c7c75e1c35556e11c136435e345d99
begin,23,4601,200,12345678,11,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x15640db6165e59d4b40d46922f53630be8545e9bb9d3dc2fabfcfb216014fabd293828e8cde38e910ef8d6c4435b654b9e3de01fe4947c7a0c9636b0b4cd4574da4,0x14afeb57f3785501717406e17c339ea22e72d94d0f4bdd2186a4eecfe5a4920e048846174f03fc586d8e497bc289e9279f0105c8497064ecf4ba4f8ab34d8ea14e,0x8c10e505675904f30e28fa8e532759a3505bf8dbf85a3501dfa1da4f427e0e6e05d01dc82a65f2f50a8b49cfd855d859f4f1b9bab60d38bcafcee715a701478167,0x163f65090e341f3cd7fd350e301031c01d976db473b38dd5e8646aa913a1075642fe8508abd08dcf4339680cceac0c1e44493d3fc5272502edb8a95d1d93a5deacd
begin,23,4601,200,12345678,12,1024,8,0x1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x1e86c8184a6247dd57e463454802f8742f41127a127e87734ff062c8738fb30370bd5b987bc4c957f7ed3c4e3f8a6ad869dff6b89a0f3259e25fe325de8b382c8fc,0x422d06c19ccbb5155d66856fcd38f13156c36806c720d114a0defb11762e833b45cfa59a6a12709e67d218d59145957703fd285e4783a02720110dd951aa5579e8,0x13cef690a2531b18ee7bc635ba77892d5f8a83ace0c37a8fc619fa4ebb4d7df184bd1a7da2254b730c8493bdf6955679d7e0a382ea92addf95f745a29aa886d8b01,0xf070e21e4b5ee1c7d29fb75b1aa126378b03be9df72ece168e9fd6d56b4f5a00ea50cf574cc0d5a5499ce9921295299ae9031a28647f580f91448b22a4898cc5fe
